source file,offset,japanese,translation status,existing translations
1/S1041.DAT,0x4864A,！<CTRL:00>大<CTRL:00><G:4><CTRL:00> <CTRL:00><G:13><CTRL:00><G:2><CTRL:00><G:4><CTRL:00><G:4><CTRL:00><G:13><CTRL:00>2<CTRL:00><G:4><CTRL:00>！<CTRL:00><G:13><CTRL:00>4<CTRL:00><G:4><CTRL:00> <CTRL:00><G:2><CTRL:00>）<CTRL:00>地<CTRL:FF><G:2><CTRL:00><G:7><CTRL:00>攻<CTRL:FF><G:2><CTRL:00><G:4><CTRL:00><CTRL:FB><CTRL:FF><G:2><CTRL:00><G:2><CTRL:00><G:7><CTRL:00><G:2><CTRL:00><G:4><CTRL:00><G:15><CTRL:00><G:2><CTRL:00><G:6><CTRL:00>1<CTRL:00><G:13><CTRL:00>6<CTRL:00><G:2><CTRL:00>！<CTRL:00>大<CTRL:00><G:4><CTRL:00> <CTRL:00><G:13><CTRL:00><G:2><CTRL:00><G:2><CTRL:00>じ<CTRL:00><CTRL:F0><CTRL:FF><G:13><CTRL:00><G:3><CTRL:00>（<CTRL:00>て,untranslated,
1/S1041.DAT,0x48660,！<CTRL:00><G:13><CTRL:00>4<CTRL:00><G:4><CTRL:00> <CTRL:00><G:2><CTRL:00>）<CTRL:00>地<CTRL:FF><G:2><CTRL:00><G:7><CTRL:00>攻<CTRL:FF><G:2><CTRL:00><G:4><CTRL:00><CTRL:FB><CTRL:FF><G:2><CTRL:00><G:2><CTRL:00><G:7><CTRL:00><G:2><CTRL:00><G:4><CTRL:00><G:15><CTRL:00><G:2><CTRL:00><G:6><CTRL:00>1<CTRL:00><G:13><CTRL:00>6<CTRL:00><G:2><CTRL:00>！<CTRL:00>大<CTRL:00><G:4><CTRL:00> <CTRL:00><G:13><CTRL:00><G:2><CTRL:00><G:2><CTRL:00>じ<CTRL:00><CTRL:F0><CTRL:FF><G:13><CTRL:00><G:3><CTRL:00>（<CTRL:00>て,untranslated,
1/S1041.DAT,0x48694,！<CTRL:00>大<CTRL:00><G:4><CTRL:00> <CTRL:00><G:13><CTRL:00><G:2><CTRL:00><G:2><CTRL:00>じ<CTRL:00><CTRL:F0><CTRL:FF><G:13><CTRL:00><G:3><CTRL:00>（<CTRL:00>て,untranslated,
1/S1051.DAT,0x479F8, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:14><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>5<CTRL:00>は<CTRL:00>3 に<CTRL:00>す<CTRL:00><G:15><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>2<CTRL:00>は<CTRL:00>3 に<CTRL:00> <CTRL:00>ー か<CTRL:00> ,untranslated,
1/S1051.DAT,0x47A1C,は<CTRL:00>3 に<CTRL:00> <CTRL:00>ー か<CTRL:00> ,untranslated,
1/S1051.DAT,0x47BF4, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:14><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>5<CTRL:00>は<CTRL:00>1！に<CTRL:00>す<CTRL:00><G:15><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>2<CTRL:00>は<CTRL:00>1！に<CTRL:00> <CTRL:00>を！か<CTRL:00> ,untranslated,
1/S1051.DAT,0x47C18,は<CTRL:00>1！に<CTRL:00> <CTRL:00>を！か<CTRL:00> ,untranslated,
1/S1051.DAT,0x47E18, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
1/S1051.DAT,0x47E24,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
1/S1051.DAT,0x48090, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
1/S1051.DAT,0x4809C,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
1/S1051.DAT,0x482A8, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
1/S1051.DAT,0x482B4,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
1/S1051.DAT,0x48498, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
1/S1051.DAT,0x484A4,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
1/S1051.DAT,0x48598, <CTRL:00><G:25><CTRL:00>し<CTRL:00> ,untranslated,
1/S1051.DAT,0x488F6,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
1/S1051.DAT,0x489AA,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
1/S1051.DAT,0x48AD8,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
1/S1051.DAT,0x48CEC,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
1/S1051.DAT,0x48D8C,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
1/S1051.DAT,0x48E02,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
1/S1051.DAT,0x48EFE,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
1/S1051.DAT,0x4922A,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
1/S1061.DAT,0x478A4,もう、ここでいいよ。,existing,이제 여기까지면 돼.
1/S1061.DAT,0x47904,"私ね
あの後、一族のおきてとされてる古文書（こもんじょ）を
よんでみたの。",existing,쿠쿠루: 그 뒤에 우리 일족의 계율이라는 고문서를 읽어 봤어.
1/S1061.DAT,0x47966,それに書かれていたのはね・・,existing,쿠쿠루: 거기에는 이렇게 쓰여 있었어...
1/S1061.DAT,0x479AA,"スメリアは
  和の力をもつて<G:671>く国。
ワイト家は和するための
  <G:586>をつむぎおる家。",existing,쿠쿠루: 스메리아는 조화의 힘으로 움직이는 나라. 와이트 가문은 조화를 잇는 실을 자아내는 가문.
1/S1061.DAT,0x47A12,"ワイト家の娘は
  強きささえとなるよこ<G:586>。
世落ちる時、
  火のぼるいきおいのたて<G:586>現れ、",existing,"쿠쿠루: 와이트 가문의 딸은 용사를 받치는 씨실. 세상이 기울 때 불꽃 같은 날실이 나타나리니,"
1/S1061.DAT,0x47A80,"これにつかえ
  この世を正しきにみちびく。",existing,쿠쿠루: 그를 섬겨 세상을 바른길로 이끌라.
1/S1061.DAT,0x47ACC,"つまり、世が終わりかけた時に
現れる勇者を助けて
はたらくつてことだと思うの。",existing,쿠쿠루: 세상이 끝나려 할 때 나타날 용사를 도우라는 뜻인 것 같아.
1/S1061.DAT,0x47B40,何だか、すごい話でしょ。,existing,쿠쿠루: 굉장한 이야기지?
1/S1061.DAT,0x47B94,"そう言えば、あの夜会つた精霊も人が滅びるとか
俺の運命とか言つてたけど、",existing,아크: 그날 만난 정령도 인류의 멸망과 내 운명을 말했지만...
1/S1061.DAT,0x47BF0,"・・そんなこより、俺
父さんに会いたいんだ。",existing,아크: 그런 것보다 난 아버지를 만나고 싶어.
1/S1061.DAT,0x47C3E,"とにかく俺は村を出て行く。
パレンシア城に行けば
何か分かるかもしれない。",existing,아크: 난 마을을 떠날 거야. 팔렌시아성에 가면 뭔가 알 수 있겠지.
1/S1061.DAT,0x47CC0,・・アーク、あたし・・,existing,"쿠쿠루: 아크, 나..."
1/S1061.DAT,0x47D04,"あなたのあとを
追いかけていくわ。",existing,쿠쿠루: 나도 네 뒤를 따라갈게.
1/S1061.DAT,0x47D52,ククル・・。,existing,아크: 쿠쿠루...
1/S1061.DAT,0x47DA0,"別に好きだからとか
そういうんじゃないの。",existing,쿠쿠루: 널 좋아해서 그러는 건 아니야.
1/S1061.DAT,0x47DEC,"私には分かる。<CTRL:E4>4
あなたはたて<G:586>で<CTRL:E4>4
私のしたがう道なのよ。",existing,"쿠쿠루: 하지만 알 수 있어. 넌 날실이고, 내가 따라가야 할 길이야."
1/S1061.DAT,0x47E44,道？,existing,아크: 길?
1/S1061.DAT,0x47E7C,そう、道。,existing,"쿠쿠루: 그래, 길."
1/S1061.DAT,0x47EB6,"あなたが進んでいく時
そこに道が出来る。",existing,쿠쿠루: 네가 나아가는 곳에 길이 생길 거야.
1/S1061.DAT,0x47F02,"それがどこに続いているのか、
私には分からないけど・・",existing,쿠쿠루: 그 길이 어디로 이어지는지는 나도 모르지만...
1/S1061.DAT,0x47F56,"私はその道を
<G:663>いていくような気がするの。",existing,쿠쿠루: 난 그 길을 걷게 될 것만 같아.
1/S1061.DAT,0x47FA2,"古文書には、一族に伝わる
不思議な力についても
書いてあつた。",existing,쿠쿠루: 고문서에는 일족에게 전해지는 신비한 힘도 적혀 있었어.
1/S1061.DAT,0x48000,"今は一緒には行けないけど
かならす その力を手に入れて
あなたを追いかけるわ。",existing,"쿠쿠루: 지금은 함께 못 가지만, 반드시 그 힘을 얻어서 널 따라갈게."
1/S1061.DAT,0x48076,"・・わかつた。<CTRL:E4>よ
じゃ行くから・・。",existing,아크: 알겠어. 그럼 난 이만 갈게...
1/S1061.DAT,0x480C8,アーク、元気でね。,existing,"쿠쿠루: 아크, 몸조심해."
1/S1071.DAT,0x478D6,"村長 
さあ、この先から先は
おまえ達ワイト家の者しか入れない。",conflicting existing,"촌장: 자, 이 문 너머에는 너희 일족만 들어갈 수 있다. | 촌장|성스러운 일족만 들어간다."
1/S1071.DAT,0x47932,"約束どおり、
この村から出してくれるの？
本当に自由にしてくれるの？",conflicting existing,약속대로 이 마을에서 내보내 주는 거야? 정말 나를 자유롭게 해 주는 거야? | 약속 지킬 거야?|정말 자유인 거야?
1/S1071.DAT,0x4798E,"村長 
ああ本当だとも。
でもその前に、シオン山の山頂にある
封印（ふういん）の炎を・・。",conflicting existing,촌장: 물론이지. 하지만 먼저 시온산 정상에 있는 봉인의 불꽃을 꺼야 한다. | 촌장|물론이지.|먼저 시온산 봉인의 불을 꺼라.
1/S1071.DAT,0x479FA,分かつてる。,conflicting existing,알고 있어. | 알아
1/S1071.DAT,0x47A4A,0<CTRL:00><G:5><CTRL:00>今<CTRL:00><G:6><CTRL:00>！<CTRL:00>ジ て,untranslated,
1/S1071.DAT,0x47AFA,<CTRL:FE><CTRL:FF>（<CTRL:00><G:15>,untranslated,
1/S1071.DAT,0x47B0C,<G:2><CTRL:00>6<CTRL:00><G:2><CTRL:00><G:15>,untranslated,
1/S1071.DAT,0x47B20,<G:2><CTRL:00>6<CTRL:00>！<CTRL:00><G:15>,untranslated,
1/S1071.DAT,0x47B3A,<G:2><CTRL:00>3,untranslated,
1/S1072.DAT,0x478CC,"村長 
神の血を引く一族しか入れない
結界（けつかい）に守られた
シオン山の炎も",existing,촌장: 신의 피를 이은 일족만 들어갈 수 있도록 결계가 지키던 시온산의 불꽃도...
1/S1072.DAT,0x47932,"村長 
じゃじゃ馬娘のおかげで
ついに消えるか。",existing,촌장: 이 말괄량이 덕분에 마침내 꺼지는구나.
1/S1072.DAT,0x47996,"村長 
もどつて来たようだな・・。<CTRL:E4>ご",existing,촌장: 돌아왔구나...
1/S1072.DAT,0x479F4,"村長 
おお、待ちかねたぞ。<CTRL:E4><G:90>",existing,"촌장: 오오, 기다리고 있었다."
1/S1072.DAT,0x47A30,・・。,existing,...
1/S1072.DAT,0x47A68,"村長 
どうした？",existing,촌장: 무슨 일이냐?
1/S1072.DAT,0x47AA8,"声が・・
とても恐ろしい声がした。
きつと、よくないこが
起きる気がする・・。",existing,목소리가... 아주 무서운 목소리가 들렸어요. 분명 좋지 않은 일이 생길 것 같아요...
1/S1072.DAT,0x47B0E,"村長 
ククルも意外とおくびょうだな。<CTRL:E4>よ
さっ、帰ろう。",existing,"촌장: 쿠쿠루도 의외로 겁이 많구나. 자, 돌아가자."
1/S1072.DAT,0x47B94,"村長 
フフフ・・うまくいつた。<CTRL:E4>よ
アンデル大臣にたつ<G:655>りと
ほうびをもらわねば・・。",existing,촌장: 후후후... 잘됐군. 안델 대신에게 상을 듬뿍 받아야겠어...
1/S1072.DAT,0x47C24,"





その夜、シオン山は
    10年ぶりのふぶきにみまわれた<CTRL:E4>よ<CTRL:E4>よ<CTRL:E4>よ<CTRL:E4>よ<CTRL:E4>よ<CTRL:E4>よ",existing,"그날 밤, 시온산에는 십 년 만의 눈보라가 몰아쳤다."
21/S2011.DAT,0x4791A,これが、パレンシア城か・・。,existing,여기가 팔렌시아성인가...
21/S2011.DAT,0x47AAA,何だ？ 戦争が始まるのか？,existing,뭐지? 전쟁이라도 시작되나?
21/S2011.DAT,0x47AF6,"おーい！<CTRL:E4>よ
待つてくれよー！",existing,이봐! 기다려 줘!
21/S2011.DAT,0x47BAC,"兵士 
パレンシア城に何の用だ小僧（こぞう）。ここは子供の遊び場ではないぞ！",existing,"병사: 꼬마야, 팔렌시아성에는 무슨 일이지? 여긴 아이들 놀이터가 아니다!"
21/S2011.DAT,0x47C0C,"遊びに来たんじゃない。
俺はトウ<G:276><G:222>ルから来たアーク。王様に呼ばれたんだ。",existing,"아크: 놀러 온 게 아니야. 난 토우빌에서 온 아크고, 국왕께서 부르셨어."
21/S2011.DAT,0x47C68,"兵士 
トウ<G:276><G:222>ルのアーク。
こんな子供だつたのか・・。",existing,병사: 토우빌의 아크라고? 이런 어린애였나...
21/S2011.DAT,0x47CC0,"兵士 
話は聞いている。
通つてよし。",existing,병사: 이야기는 들었다. 들어가도 좋다.
21/S2012.DAT,0x478A6,"兵士 
王の命を果たしてから戻られよ。",existing,병사: 국왕의 명을 마친 뒤 돌아오시오.
21/S2012.DAT,0x478F0,・・,existing,...
21/S2013.DAT,0x478C6,"兵士 
王はお前に期待しておられる。
良い結果を持ち帰るのだぞ。",existing,병사: 국왕 폐하께서 기대하고 계신다. 좋은 결과를 가지고 돌아오도록.
21/S2013.DAT,0x47922,・・・,untranslated,
21/S2013.DAT,0x47A5E,"兵士 
何だ、このヨッパライは！？",untranslated,
21/S2013.DAT,0x47AAA,なんだと、このやろう！,untranslated,
21/S2013.DAT,0x47AE8,おれも中に入れろつてんだよ！,untranslated,
21/S2013.DAT,0x47B2A,"兵士 
うるさい！
あつちにいつてろ！！",untranslated,
21/S2013.DAT,0x47B6A,おれは<CTRL:E4>よ<CTRL:E4>よ<CTRL:E4>よヤマモトだっ！！<CTRL:E4>よ<CTRL:E4>よ,untranslated,
21/S2013.DAT,0x47B9A,"兵士 
こら！
やめろ、やめないか！！",untranslated,
21/S2013.DAT,0x47BDA,"兵士 
さつさとどけろ！！",untranslated,
21/S2013.DAT,0x47C00,お、と・と・と・と<CTRL:E4>よ,untranslated,
21/S2013.DAT,0x47C34,うげえええええええ,untranslated,
21/S2013.DAT,0x47C80,どうしたんですか？,untranslated,
21/S2013.DAT,0x47CBC,"兵士 
ダウンタウンのヨッパライがあばれてるんだよ。",untranslated,
21/S2013.DAT,0x47D20,大丈夫？,untranslated,
21/S2013.DAT,0x47D5E,リエちゃんかわいいのふ,untranslated,
21/S2013.DAT,0x47D9E,わしと一緒にいつっいどうじゃ！,untranslated,
21/S2013.DAT,0x47E08,"きくのふ
よいがさめちまつたわい",untranslated,
21/S2013.DAT,0x47E4C,"リエちゃん
あんた、トッシュといい勝負ができるな",untranslated,
21/S2013.DAT,0x47E9A,"ダウンタウンに来ることがあつたら
あわせてやるぜ",untranslated,
21/S2013.DAT,0x47EE6,さーて、うちに帰るか！,untranslated,
21/S2013.DAT,0x47F48,大丈夫かしら・・・,untranslated,
21/S2014.DAT,0x478F8,もどつてきたな。,untranslated,
21/S2014.DAT,0x47934,ひさしぶりな気がする。,untranslated,
21/S2014.DAT,0x47974,いろいろあつたしね。,untranslated,
21/S2014.DAT,0x47AC0,なんだろう・・？,untranslated,
21/S2014.DAT,0x47AFE,"きつと罪人（ざいにん）だと
思うんだけど・・。",untranslated,
21/S2014.DAT,0x47B4E,"罪人？
きれいな目をしていたわよ。",untranslated,
21/S2014.DAT,0x47BA2,"兵士1 
アークか？
王との約束を果たしたのか？",untranslated,
21/S2014.DAT,0x47BF4,ああ。,untranslated,
21/S2014.DAT,0x47C2C,ところで今のは？,untranslated,
21/S2014.DAT,0x47C66,"兵士1 
あっ、あれはダウンタウンの用心棒。",untranslated,
21/S2014.DAT,0x47CB2,"兵士1 
えらくうでが立つヤツらしいが・・。",untranslated,
21/S2014.DAT,0x47D08,何か悪いことしたの？,untranslated,
21/S2014.DAT,0x47D4C,"兵士1 
くわしくはしらんが
大臣の発令したパレンシア改造計画に
たてついたらしい。",untranslated,
21/S2014.DAT,0x47DB2,パレンシア改造計画？,untranslated,
21/S2014.DAT,0x47DF2,"兵士1 
パレンシアの安全のために住民を選び
軍の許可なく出入りできないように
するらしい。",untranslated,
21/S2014.DAT,0x47E5C,"兵士1 
追い出される住民が
反対してるようだが・・。",untranslated,
21/S2014.DAT,0x47EB2,"兵士2 
こら、おしゃベりが過ぎるぞ！",untranslated,
21/S2014.DAT,0x47EFC,"兵士2 
アーク、王がお待ちかねだ。
早く行くがいい。",untranslated,
21/S2021.DAT,0x469EE, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:14><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>5<CTRL:00>は<CTRL:00><G:14> に<CTRL:00>す<CTRL:00><G:15><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>2<CTRL:00>は<CTRL:00><G:14> に<CTRL:00> <CTRL:00>・ か<CTRL:00> ,untranslated,
21/S2021.DAT,0x46A12,は<CTRL:00><G:14> に<CTRL:00> <CTRL:00>・ か<CTRL:00> ,untranslated,
21/S2021.DAT,0x46BEA, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:14><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>5<CTRL:00>は<CTRL:00><G:12>！に<CTRL:00>す<CTRL:00><G:15><CTRL:00>う<CTRL:00> <CTRL:00>ん<CTRL:00>2<CTRL:00>は<CTRL:00><G:12>！に<CTRL:00> <CTRL:00>が！か<CTRL:00> ,untranslated,
21/S2021.DAT,0x46C0E,は<CTRL:00><G:12>！に<CTRL:00> <CTRL:00>が！か<CTRL:00> ,untranslated,
21/S2021.DAT,0x46E0E, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
21/S2021.DAT,0x46E1A,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
21/S2021.DAT,0x47086, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
21/S2021.DAT,0x47092,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
21/S2021.DAT,0x4729E, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
21/S2021.DAT,0x472AA,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
21/S2021.DAT,0x4748E, <CTRL:00><G:25><CTRL:00>し<CTRL:00>す<CTRL:00><G:10><CTRL:00>2<CTRL:00>す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
21/S2021.DAT,0x4749A,す<CTRL:00><G:2><CTRL:00>う<CTRL:00> <CTRL:00>ま,untranslated,
21/S2021.DAT,0x4758E, <CTRL:00><G:25><CTRL:00>し<CTRL:00> ,untranslated,
