source file,byte offset,length,raw bytes as hex,decoded Japanese
1/S1041.DAT,0x47A56,53,42 31 4E 81 31 5F 34 25 E6 01 6E 1C 7A 35 20 43 20 33 2D 1D 37 E6 01 AD 28 DD 0F DD 44 09 97 26 1B 2D 0A 2F DD 34 1B 1F E6 01 DD 47 7E 2F DD 7A 1E DF 61 DF 61,"アークデーモン 
何のこだかわからんな。
俺は封印(ふういん)を解いた
勇者を殺し・・"
1/S1041.DAT,0x47ABE,34,42 31 4E 81 31 5F 34 25 E6 01 14 11 11 11 DA 1C DE 35 09 1C 55 0A 1B 2F E6 01 1F 4B DD AA 22 1C 35 02,"アークデーモン 
3000年の呪(のろ)いを
たち切るのだ!"
1/S1041.DAT,0x47B12,19,42 31 4E 81 31 5F 34 25 E6 01 20 3E 79 2B 22 2A 1B 1B 02,"アークデーモン 
かくごするがいい!"
1/S1041.DAT,0x47BB8,49,42 31 4E 81 31 5F 34 25 E6 01 DE 1D 26 02 2E 2D 1D BB DF 01 4A 48 1D 1B 02 E6 01 54 2E 23 1B 22 3C E6 01 AD 2F DD C2 99 3A 27 1E 1F BB DF 01 28 02,"アークデーモン 
違う!こんなヤツじゃない!
どこにいる？
俺を呼びさましたヤツは!"
1/S1041.DAT,0x47C86,23,2E 2D 1D 36 2E 55 30 E6 01 DD 22 2D 30 1E 27 26 1C 20 DF 61 DF 61 37,"こんなところで
死んでしまうのか・・。"
1/S1041.DAT,0x47CD2,10,4B 3E 1E 73 26 DF 61 DF 61 37,ちくしょう・・。
1/S1041.DAT,0x47DD2,6,1D 24 1D 2D 35 3C,な、なんだ？
1/S1041.DAT,0x47E22,11,61 2A 6D 1D DD 7D 29 21 3E 22 02,力がみなぎつてくる!
1/S1041.DAT,0x47E68,7,DD 36 4B 1D 3A 1B 37,立ちなさい。
1/S1041.DAT,0x47EA4,3,DD D3 3C,誰？
1/S1041.DAT,0x47EE2,26,9B 1C 4D 4F 25 E6 01 85 28 2E 1C 9B 1C 4D 4F 09 59 1B 32 1B 0A DF 61 DF 61 37,"山の精霊 
私はこの山の精霊(せいれい)・・。"
1/S1041.DAT,0x47F2E,53,9B 1C 4D 4F 25 E6 01 8C 29 36 2E 2E 30 5B CD DD 1A 5A 09 59 1B 7D 45 0A 2F E6 01 DD 0F DD 44 09 97 26 1B 2D 0A 2B 22 E6 01 BF 2F A0 DD 1E 29 21 9A 27 1E 1F 37,"山の精霊 
すつとここで<G:90>聖柩<G:89>(せいひつ)を
封印(ふういん)する
炎を見守つて来ました。"
1/S1041.DAT,0x47F9E,53,9B 1C 4D 4F 25 E6 01 9B DD EA 8A DD 01 20 1B 1D 3A 1B 37 E6 01 9B DD EA 1C DE A5 09 40 1E 55 0A 23 BF 2F 36 38 2B 36 E6 01 5F 34 47 62 31 28 DD 28 46 27 2B 37,"山の精霊 
山頂へ向かいなさい。
山頂の社(やしろ)に炎をともすと
モンスターは消えます。"
1/S1041.DAT,0x48008,21,43 20 29 1F 37 E6 01 DD 0A 2F 45 49 32 58 01 1B 1B 2D 35 4C 3C,"わかつた。
火をつければ いいんだね？"
1/S1041.DAT,0x48058,44,9B 1C 4D 4F 25 E6 01 46 46 E4 3D E6 01 1E 20 1E 24 3F 1D 1F 28 38 26 8E DD 20 E6 01 BF 2F DD 28 1E 23 3E 22 2E 36 23 1D 39 27 2B 37,"山の精霊 
ええ<CTRL:E4:3D>
しかし、あなたはもう一度
炎を消しにくることになります。"
1/S1041.DAT,0x480C0,3,1D A7 3C,なぜ？
1/S1041.DAT,0x480F6,23,9B 1C 4D 4F 25 E6 01 41 32 2A 24 3F 1D 1F 1C DD 37 CC 1D 1C 30 2B 37,"山の精霊 
それが、あなたの運命なのです。"
1/S1041.DAT,0x48142,4,DD 37 CC 3C,運命？
1/S1041.DAT,0x48178,40,9B 1C 4D 4F 25 E6 01 52 DD A3 28 DD 40 DD 95 09 51 45 D2 26 0A 23 DD 01 20 29 21 E6 01 DE 95 44 DD BD 2D 30 1B 27 2B 37,"山の精霊 
人類は滅亡(めつぼう)に向かつて
突き進んでいます。"
1/S1041.DAT,0x481D2,34,9B 1C 4D 4F 25 E6 01 3F 1D 1F 28 41 32 2F DE A8 51 22 DD 37 CC 2F E6 01 59 3B 29 21 1B 22 2D 30 2B 37,"山の精霊 
あなたはそれを止める運命を
せおつているんです。"
1/S1041.DAT,0x48226,32,9B 1C 4D 4F 25 E6 01 5B CD DD 1A 5A 1C 61 2F E6 01 87 23 86 32 22 7A 23 3D 29 21 DF 61 DF 61 37,"山の精霊 
<G:90>聖柩<G:89>の力を
手に入れるこによつて・・。"
1/S1041.DAT,0x4827A,7,52 2A DD 40 99 22 3C,人が滅びる？
1/S1041.DAT,0x482BC,55,9B 1C 4D 4F 25 E6 01 3F 1D 1F 1C 3B B7 3A 2D 2A 24 43 32 43 32 4D 4F 36 E6 01 DD 7E DD 87 2F 1E 27 1E 1F 37 E4 3D E6 01 DD 40 DD 95 2F 3E 1B DE A8 51 22 1F 51 23 37,"山の精霊 
あなたのお父さんが、われわれ精霊と
約束をしました。<CTRL:E4:3D>
滅亡をくい止めるために。"
1/S1041.DAT,0x48326,24,9B 1C 4D 4F 25 E6 01 41 1E 21 24 3F 1D 1F 28 40 29 21 44 1F 1C 30 2B 37,"山の精霊 
そして、あなたはやつてきたのです。"
1/S1041.DAT,0x48378,38,9B 1C 4D 4F 25 E6 01 DD 7E DD 87 23 DE DC 1B 24 5F 34 47 62 31 36 63 26 61 2F E6 01 3F 1D 1F 23 DD 3F 46 27 2B 37,"山の精霊 
約束に従い、モンスターと戦う力を
あなたに与えます。"
1/S1041.DAT,0x483D2,28,41 2D 1D 7A 91 43 32 1F 29 21 E6 01 6E 1C 7A 35 20 B2 20 2D 1D 1B 3D DF 61 DF 61 37,"そんなこ言われたつて
何のこだか分かんないよ・・。"
1/S1041.DAT,0x48428,28,9B 1C 4D 4F 25 E6 01 C8 23 44 29 36 B2 20 39 27 2B 37 E6 01 1F 1C 6D 27 1E 1F 3D 37,"山の精霊 
今にきつと分かります。
たのみましたよ。"
1/S1041.DAT,0x48498,15,42 31 4E 28 4D 4F 1C 61 2F 87 23 86 32 1F 37,アークは精霊の力を手に入れた。
1/S1061.DAT,0x478A4,10,38 26 24 2E 2E 30 1B 1B 3D 37,もう、ここでいいよ。
1/S1061.DAT,0x47904,45,85 4C E4 1F E6 01 3F 1C C3 24 8E DD 9C 1C 3B 44 21 36 3A 32 21 22 DD 69 DE 58 DD BE 09 2E 38 2D 4A 73 0A 2F E6 01 3D 2D 30 6D 1F 1C 37,"私ね
あの後、一族のおきてとされてる古文書(こもんじょ)を
よんでみたの。"
1/S1061.DAT,0x47966,17,41 32 23 DD BE 20 32 21 1B 1F 1C 28 4C DF 61 DF 61,それに書かれていたのはね・・
1/S1061.DAT,0x479AA,54,47 78 6B 42 28 E6 01 01 01 DE 84 1C 61 2F 38 29 21 DE C5 3E 5E 37 E6 01 DD A0 65 5C DD 5E 28 DE 84 2B 22 1F 51 1C E6 01 01 01 DE 70 2F 45 B5 DD 7D 3B 22 DD 5E 37,"スメリアは
  和の力をもつて働く国。
ワイト家は和するための
  糸をつむぎおる家。"
1/S1061.DAT,0x47A12,59,DD A0 65 5C DD 5E 1C DE 01 28 E6 01 01 01 DD 19 44 3A 3A 46 36 1D 22 3D 2E DE 70 37 E6 01 CE DD A4 4B 22 CF 24 E6 01 01 01 DD 0A 1C D2 22 1B 44 3B 1B 1C 1F 21 DE 70 DD 8C 32 24,"ワイト家の娘は
  強きささえとなるよこ糸。
世落ちる時、
  火のぼるいきおいのたて糸現れ、"
1/S1061.DAT,0x47A80,23,2E 32 23 45 20 46 E6 01 01 01 2E 1C CE 2F C7 1E 44 23 6D 4B 99 3E 37,"これにつかえ
  この世を正しきにみちびく。"
1/S1061.DAT,0x47ACC,45,45 27 39 24 CE 2A DD 79 43 39 20 49 1F CF 23 E6 01 DD 8C 32 22 DD 47 7E 2F DD 31 49 21 E6 01 28 1F 33 3E 29 21 2E 36 35 36 9F 26 1C 37,"つまり、世が終わりかけた時に
現れる勇者を助けて
はたらくつてことだと思うの。"
1/S1061.DAT,0x47B40,12,6E 35 20 24 2B 79 1B B0 30 1E 73 37,何だか、すごい話でしょ。
1/S1061.DAT,0x47B94,40,41 26 91 46 58 24 3F 1C DE 25 7B 29 1F 4D 4F 38 52 2A DD 40 99 22 36 20 E6 01 AD 1C DD 37 CC 36 20 91 29 21 1F 49 54 24,"そう言えば、あの夜会つた精霊も人が滅びるとか
俺の運命とか言つてたけど、"
1/S1061.DAT,0x47BF0,25,DF 61 DF 61 41 2D 1D 7A 3D 39 24 AD E6 01 B7 3A 2D 23 7B 1B 1F 1B 2D 35 37,"・・そんなこより、俺
父さんに会いたいんだ。"
1/S1061.DAT,0x47C3E,43,36 23 20 3E AD 28 DD 0B 2F 56 21 74 3E 37 E4 1F E6 01 A3 6F 34 60 42 DD 17 23 74 49 58 E6 01 6E 20 B2 20 22 20 38 1E 32 1D 1B 37,"とにかく俺は村を出て行く。
パレンシア城に行けば
何か分かるかもしれない。"
1/S1061.DAT,0x47CC0,15,DF 61 DF 61 42 31 4E 24 3F 1F 1E DF 61 DF 61,・・アーク、あたし・・
1/S1061.DAT,0x47D04,19,3F 1D 1F 1C 3F 36 2F E6 01 DE 60 1B 20 49 21 1B 3E 43 37,"あなたのあとを
追いかけていくわ。"
1/S1061.DAT,0x47D52,8,4E 4E 53 DF 61 DF 61 37,ククル・・。
1/S1061.DAT,0x47DA0,24,DD E9 23 DE E8 44 35 20 33 36 20 E6 01 41 26 1B 26 2D 4A 48 1D 1B 1C 37,"別に好きだからとか
そういうんじゃないの。"
1/S1061.DAT,0x47DEC,36,85 23 28 B2 20 22 37 E4 15 E6 01 3F 1D 1F 28 1F 21 DE 70 30 E4 15 E6 01 85 1C 1E 1F 2A 26 DD 52 1D 1C 3D 37,"私には分かる。<CTRL:E4:15>
あなたはたて糸で<CTRL:E4:15>
私のしたがう道なのよ。"
1/S1061.DAT,0x47E44,3,DD 52 3C,道？
1/S1061.DAT,0x47E7C,6,41 26 24 DD 52 37,そう、道。
1/S1061.DAT,0x47EB6,23,3F 1D 1F 2A DD BD 2D 30 1B 3E CF E6 01 41 2E 23 DD 52 2A 56 9A 22 37,"あなたが進んでいく時
そこに道が出来る。"
1/S1061.DAT,0x47F02,31,41 32 2A 54 2E 23 DD 9B 1B 21 1B 22 1C 20 24 E6 01 85 23 28 B2 20 33 1D 1B 49 54 DF 61 DF 61,"それがどこに続いているのか、
私には分からないけど・・"
1/S1061.DAT,0x47F56,24,85 28 41 1C DD 52 2F E6 01 DE BD 1B 21 1B 3E 3D 26 1D A9 2A 2B 22 1C 37,"私はその道を
歩いていくような気がするの。"
1/S1061.DAT,0x47FA2,41,DD 69 DE 58 DD BE 23 28 24 8E DD 9C 23 DD 07 43 22 E6 01 DD 71 9F DD F4 1D 61 23 45 1B 21 38 E6 01 DD BE 1B 21 3F 29 1F 37,"古文書には、一族に伝わる
不思議な力についても
書いてあつた。"
1/S1061.DAT,0x48000,43,C8 28 8E DE A2 23 28 74 49 1D 1B 49 54 E6 01 20 1D 33 8C 01 41 1C 61 2F 87 23 86 32 21 E6 01 3F 1D 1F 2F DE 60 1B 20 49 22 43 37,"今は一緒には行けないけど
かならす その力を手に入れて
あなたを追いかけるわ。"
1/S1061.DAT,0x48076,24,DF 61 DF 61 43 20 29 1F 37 E4 3D E6 01 4A 48 74 3E 20 33 DF 61 DF 61 37,"・・わかつた。<CTRL:E4:3D>
じゃ行くから・・。"
1/S1061.DAT,0x480C8,10,42 31 4E 24 DE 74 A9 30 4C 37,アーク、元気でね。
1/S1071.DAT,0x478D6,39,DD 0B D4 25 E6 01 3A 3F 24 2E 1C DD FF 20 33 DD 66 28 E6 01 3B 27 46 83 DD A0 65 5C DD 5E 1C 7E 1E 20 86 32 1D 1B 37,"村長 
さあ、この先から先は
おまえ達ワイト家の者しか入れない。"
1/S1071.DAT,0x47932,41,DD 7E DD 87 54 3B 39 24 E6 01 2E 1C DD 0B 20 33 56 1E 21 3E 32 22 1C 3C E6 01 92 DD 42 23 A4 DD E6 23 1E 21 3E 32 22 1C 3C,"約束どおり、
この村から出してくれるの？
本当に自由にしてくれるの？"
1/S1071.DAT,0x4798E,55,DD 0B D4 25 E6 01 3F 3F 92 DD 42 35 36 38 37 E6 01 30 38 41 1C AE 23 24 60 8F 34 9B 1C 9B DD EA 23 3F 22 E6 01 DD 0F DD 44 09 97 26 1B 2D 0A 1C BF 2F DF 61 DF 61 37,"村長 
ああ本当だとも。
でもその前に、シオン山の山頂にある
封印(ふういん)の炎を・・。"
1/S1071.DAT,0x479FA,6,B2 20 29 21 22 37,分かつてる。
1/S1072.DAT,0x478CC,51,DD 0B D4 25 E6 01 DD 2F 1C DE 76 2F DD B3 3E 8E DD 9C 1E 20 86 32 1D 1B E6 01 DE 77 DD 12 09 49 29 20 1B 0A 23 DD 1E 33 32 1F E6 01 60 8F 34 9B 1C BF 38,"村長 
神の血を引く一族しか入れない
結界(けつかい)に守られた
シオン山の炎も"
1/S1072.DAT,0x47932,30,DD 0B D4 25 E6 01 4A 48 4A 48 DF 18 DE 01 1C 3B 20 9C 30 E6 01 45 1B 23 DD 28 46 22 20 37,"村長 
じゃじゃ馬娘のおかげで
ついに消えるか。"
1/S1072.DAT,0x47996,23,DD 0B D4 25 E6 01 38 54 29 21 9A 1F 3D 26 35 1D DF 61 DF 61 37 E4 79,"村長 
もどつて来たようだな・・。<CTRL:E4:79>"
1/S1072.DAT,0x479F4,18,DD 0B D4 25 E6 01 3B 3B 24 98 4B 20 4C 1F 6A 37 E4 5B,"村長 
おお、待ちかねたぞ。<CTRL:E4:5B>"
1/S1072.DAT,0x47A30,5,DF 61 DF 61 37,・・。
1/S1072.DAT,0x47A68,11,DD 0B D4 25 E6 01 54 26 1E 1F 3C,"村長 
どうした？"
1/S1072.DAT,0x47AA8,52,DD 2E 2A DF 61 DF 61 E6 01 36 21 38 DD AF 55 1E 1B DD 2E 2A 1E 1F 37 E4 1F E6 01 44 29 36 24 3D 3E 1D 1B 7A 2A E6 01 DD C4 44 22 A9 2A 2B 22 DF 61 DF 61 37,"声が・・
とても恐ろしい声がした。
きつと、よくないこが
起きる気がする・・。"
1/S1072.DAT,0x47B0E,35,DD 0B D4 25 E6 01 4E 4E 53 38 DD E2 DD 6B 36 3B 3E 99 73 26 35 1D 37 E4 3D E6 01 3A A1 24 DD C5 55 26 37,"村長 
ククルも意外とおくびょうだな。<CTRL:E4:3D>
さっ、帰ろう。"
1/S1072.DAT,0x47B94,54,DD 0B D4 25 E6 01 A6 A6 A6 DF 61 DF 61 26 27 3E 1B 29 1F 37 E4 3D E6 01 42 34 81 53 50 8B 23 1F 29 DE B5 39 36 E6 01 DD 05 26 99 2F 38 33 43 4C 58 DF 61 DF 61 37,"村長 
フフフ・・うまくいつた。<CTRL:E4:3D>
アンデル大臣にたつぷりと
ほうびをもらわねば・・。"
1/S1072.DAT,0x47C24,55,E6 01 E6 01 E6 01 E6 01 E6 01 E6 01 41 1C DE 25 24 60 8F 34 9B 28 E6 01 01 01 01 01 12 11 DA CA 39 1C 97 CA 44 23 6D 27 43 32 1F E4 3D E4 3D E4 3D E4 3D E4 3D E4 3D,"





その夜、シオン山は
    10年ぶりのふぶきにみまわれた<CTRL:E4:3D><CTRL:E4:3D><CTRL:E4:3D><CTRL:E4:3D><CTRL:E4:3D><CTRL:E4:3D>"
21/S2011.DAT,0x4791A,17,2E 32 2A 24 A3 6F 34 60 42 DD 17 20 DF 61 DF 61 37,これが、パレンシア城か・・。
21/S2011.DAT,0x47AAA,15,6E 35 3C 01 63 DD 54 2A DD 5B 27 22 1C 20 3C,何だ？ 戦争が始まるのか？
21/S2011.DAT,0x47AF6,16,3B 31 1B 02 E4 3D E6 01 98 29 21 3E 32 3D 31 02,"おーい!<CTRL:E4:3D>
待つてくれよー!"
21/S2011.DAT,0x47BAC,44,66 68 25 E6 01 A3 6F 34 60 42 DD 17 23 6E 1C DD 3E 35 DD 88 84 09 2E 6A 26 0A 37 2E 2E 28 96 DD 0D 1C DE 8A 99 89 30 28 1D 1B 6A 02,"兵士 
パレンシア城に何の用だ小僧(こぞう)。ここは子供の遊び場ではないぞ!"
21/S2011.DAT,0x47C0C,42,DE 8A 99 23 9A 1F 2D 4A 48 1D 1B 37 E6 01 AD 28 5C 71 DD 39 DD 03 53 20 33 9A 1F 42 31 4E 37 5D CB 23 DD C2 58 32 1F 2D 35 37,"遊びに来たんじゃない。
俺はトウヴィルから来たアーク。王様に呼ばれたんだ。"
21/S2011.DAT,0x47C68,37,66 68 25 E6 01 5C 71 DD 39 DD 03 53 1C 42 31 4E 37 E4 1F E6 01 2E 2D 1D 96 DD 0D 35 29 1F 1C 20 DF 61 DF 61 37,"兵士 
トウヴィルのアーク。
こんな子供だつたのか・・。"
21/S2011.DAT,0x47CC0,22,66 68 25 E6 01 B0 28 D3 1B 21 1B 22 37 E6 01 DD 75 29 21 3D 1E 37,"兵士 
話は聞いている。
通つてよし。"
21/S2012.DAT,0x478A6,21,66 68 25 E6 01 5D 1C CC 2F DD 1F 1F 1E 21 20 33 D9 33 32 3D 37,"兵士 
王の命を果たしてから戻られよ。"
21/S2012.DAT,0x478F0,4,DF 61 DF 61,・・
21/S2013.DAT,0x478C6,40,66 68 25 E6 01 5D 28 3B AE 23 DE 17 98 1E 21 3B 33 32 22 37 E6 01 DD FD 1B DE 77 DD 1F 2F DD 09 4B DD C5 22 1C 35 6A 37,"兵士 
王はお前に期待しておられる。
良い結果を持ち帰るのだぞ。"
21/S2013.DAT,0x47922,3,2C 2C 2C,・・・
21/S2013.DAT,0x47A5E,19,66 68 25 E6 01 6E 35 24 2E 1C DD 14 82 A3 57 65 28 02 3C,"兵士 
何だ、このヨッパライは!？"
21/S2013.DAT,0x47AAA,11,1D 2D 35 36 24 2E 1C 40 55 26 02,なんだと、このやろう!
21/S2013.DAT,0x47AE8,15,3B 32 38 DD 64 23 86 32 55 29 21 2D 35 3D 02,おれも中に入れろつてんだよ!
21/S2013.DAT,0x47B2A,22,66 68 25 E6 01 26 22 3A 1B 02 E6 01 3F 29 4B 23 1B 29 21 55 02 02,"兵士 
うるさい!
あつちにいつてろ!!"
21/S2013.DAT,0x47B6A,21,3B 32 28 E4 3D E4 3D E4 3D BB 64 5F 5C 35 A1 02 02 E4 3D E4 3D,おれは<CTRL:E4:3D><CTRL:E4:3D><CTRL:E4:3D>ヤマモトだっ!!<CTRL:E4:3D><CTRL:E4:3D>
21/S2013.DAT,0x47B9A,21,66 68 25 E6 01 2E 33 02 E6 01 40 51 55 24 40 51 1D 1B 20 02 02,"兵士 
こら!
やめろ、やめないか!!"
21/S2013.DAT,0x47BDA,16,66 68 25 E6 01 3A 29 3A 36 54 49 55 02 02 E4 1F,"兵士 
さつさとどけろ!!"
21/S2013.DAT,0x47C00,19,3B 24 E4 1F 36 2C E4 1F 36 2C E4 1F 36 2C E4 1F 36 E4 3D,お、と・と・と・と<CTRL:E4:3D>
21/S2013.DAT,0x47C34,9,26 9C C0 46 46 46 C0 46 46,うげえええええええ
21/S2013.DAT,0x47C80,9,54 26 1E 1F 2D 30 2B 20 3C,どうしたんですか？
21/S2013.DAT,0x47CBC,28,66 68 25 E6 01 67 71 34 62 71 34 1C DD 14 82 A3 57 65 2A 3F 58 32 21 22 2D 35 3D 37,"兵士 
ダウンタウンのヨッパライがあばれてるんだよ。"
21/S2013.DAT,0x47D20,6,50 DE 33 DE 29 3C,大丈夫？
21/S2013.DAT,0x47D5E,14,DD C6 DD 23 4B 48 2D 20 43 1B 1B 1C DD 45,リエちゃんかわいいのふ
21/S2013.DAT,0x47D9E,16,43 1E 36 8E DE A2 23 1B 29 75 1B 54 26 4A 48 02,わしと一緒にいつっいどうじゃ!
21/S2013.DAT,0x47E08,18,44 3E 1C DD 45 E6 01 3D 1B 2A 3A 51 4B 27 29 1F 43 1B,"きくのふ
よいがさめちまつたわい"
21/S2013.DAT,0x47E4C,28,DD C6 DD 23 4B 48 2D E6 01 3F 2D 1F 24 5C 82 60 AB 36 1B 1B D5 DD CB 2A 30 44 22 1D,"リエちゃん
あんた、トッシュといい勝負ができるな"
21/S2013.DAT,0x47E9A,25,67 71 34 62 71 34 23 9A 22 2E 36 2A 3F 29 1F 33 E6 01 3F 43 59 21 40 22 A7,"ダウンタウンに来ることがあつたら
あわせてやるぜ"
21/S2013.DAT,0x47EE6,12,3A 31 21 24 26 4B 23 DD C5 22 20 02,さーて、うちに帰るか!
21/S2013.DAT,0x47F48,11,50 DE 33 DE 29 20 1E 33 2C 2C 2C,大丈夫かしら・・・
21/S2014.DAT,0x478F8,8,38 54 29 21 44 1F 1D 37,もどつてきたな。
21/S2014.DAT,0x47934,11,7D 3A 1E CA 39 1D A9 2A 2B 22 37,ひさしぶりな気がする。
21/S2014.DAT,0x47974,10,1B 55 1B 55 3F 29 1F 1E 4C 37,いろいろあつたしね。
21/S2014.DAT,0x47AC0,10,1D 2D 35 55 26 DF 61 DF 61 3C,なんだろう・・？
21/S2014.DAT,0x47AFE,28,44 29 36 DE 72 52 09 DD 3D 1B 23 2D 0A 35 36 E6 01 9F 26 2D 35 49 54 DF 61 DF 61 37,"きつと罪人(ざいにん)だと
思うんだけど・・。"
21/S2014.DAT,0x47B4E,19,DE 72 52 3C E6 01 44 32 1B 1D AC 2F 1E 21 1B 1F 43 3D 37,"罪人？
きれいな目をしていたわよ。"
21/S2014.DAT,0x47BA2,29,66 68 12 25 E6 01 42 31 4E 20 3C E6 01 5D 36 1C DD 7E DD 87 2F DD 1F 1F 1E 1F 1C 20 3C,"兵士1 
アークか？
王との約束を果たしたのか？"
21/S2014.DAT,0x47BF4,3,3F 3F 37,ああ。
21/S2014.DAT,0x47C2C,8,36 2E 55 30 C8 1C 28 3C,ところで今のは？
21/S2014.DAT,0x47C66,26,66 68 12 25 E6 01 3F A1 24 3F 32 28 67 71 34 62 71 34 1C DD 3E DD 11 DF 0E 37,"兵士1 
あっ、あれはダウンタウンの用心棒。"
21/S2014.DAT,0x47CB2,27,66 68 12 25 E6 01 46 33 3E 26 30 2A DD 36 45 BB DF 01 33 1E 1B 2A DF 61 DF 61 37,"兵士1 
えらくうでが立つヤツらしいが・・。"
21/S2014.DAT,0x47D08,11,6E 20 DD 6C 1B 2E 36 1E 1F 1C 3C,何か悪いことしたの？
21/S2014.DAT,0x47D4C,50,66 68 12 25 E6 01 3E 43 1E 3E 28 1E 33 2D 2A E6 01 50 8B 1C 76 DE 52 1E 1F A3 6F 34 60 42 DE 1A DD D5 DE AC DE 7F 23 E6 01 1F 21 45 1B 1F 33 1E 1B 37,"兵士1 
くわしくはしらんが
大臣の発令したパレンシア改造計画に
たてついたらしい。"
21/S2014.DAT,0x47DB2,14,A3 6F 34 60 42 DE 1A DD D5 DE AC DE 7F 3C,パレンシア改造計画？
21/S2014.DAT,0x47DF2,56,66 68 12 25 E6 01 A3 6F 34 60 42 1C DD 38 DD 08 1C 1F 51 23 DD 67 DD 70 2F DE 0A 99 E6 01 BA 1C DD B0 DD E1 1D 3E 56 86 39 30 44 1D 1B 3D 26 23 E6 01 2B 22 33 1E 1B 37,"兵士1 
パレンシアの安全のために住民を選び
軍の許可なく出入りできないように
するらしい。"
21/S2014.DAT,0x47E5C,36,66 68 12 25 E6 01 DE 60 1B 56 3A 32 22 DD 67 DD 70 2A E6 01 DE 02 DD 9A 1E 21 22 3D 26 35 2A DF 61 DF 61 37,"兵士1 
追い出される住民が
反対してるようだが・・。"
21/S2014.DAT,0x47EB2,23,66 68 13 25 E6 01 2E 33 24 3B 1E 48 DD 35 39 2A DE 80 DD 7D 22 6A 02,"兵士2 
こら、おしゃベりが過ぎるぞ!"
21/S2014.DAT,0x47EFC,30,66 68 13 25 E6 01 42 31 4E 24 5D 2A 3B 98 4B 20 4C 35 37 E6 01 DD 21 3E 74 3E 2A 1B 1B 37,"兵士2 
アーク、王がお待ちかねだ。
早く行くがいい。"
21/S2021.DAT,0x4857C,25,1D 2D 30 24 2E 2D 1D DE 7D 1C DD 64 23 E6 01 5F 34 47 62 31 2A 1B 22 1C 3C,"なんで、こんな街の中に
モンスターがいるの？"
21/S2021.DAT,0x4860E,27,50 DD 15 35 02 E6 01 DE 6B 1C 96 2A 5F 34 47 62 31 23 E6 01 3B 41 43 32 21 22 02,"大変だ!
女の子がモンスターに
おそわれてる!"
21/S2021.DAT,0x48666,4,4E 4E 53 02,ククル!
21/S2021.DAT,0x486B0,12,42 31 4E 24 54 26 1D 29 21 22 1C 3C,アーク、どうなつてるの？
21/S2021.DAT,0x486FC,46,AD 83 2A DD 83 1E 1F 5F 34 47 62 31 2A E6 01 DF 3C DE 57 1E 23 40 29 21 44 1F 2D 35 37 E4 1F E6 01 C8 24 DD 31 49 22 20 33 98 29 21 55 02,"俺達が倒したモンスターが
仕返しにやつてきたんだ。
今、助けるから待つてろ!"
21/S2021.DAT,0x48830,11,4E 4E 53 24 50 DE 33 DE 29 20 3C,ククル、大丈夫か？
21/S2021.DAT,0x48870,17,85 35 29 21 E6 01 39 29 75 23 63 46 22 30 1E 73 3C,"私だつて
りつっに戦えるでしょ？"
21/S2021.DAT,0x488FE,8,4E 4E 53 DF 61 DF 61 37,ククル・・。
21/S2021.DAT,0x4893A,47,DD 7E DD 87 54 3B 39 24 E4 3D 61 2F 87 23 86 32 21 E4 29 E6 01 9A 1F 2D 35 49 54 E4 3D E6 01 DD 8E 23 DD 33 1B 2B DD 7D 1F E4 1F 6D 1F 1B 37,"約束どおり、<CTRL:E4:3D>力を手に入れて<CTRL:E4:29>
来たんだけど<CTRL:E4:3D>
急に使いすぎたみたい。"
21/S2021.DAT,0x4899E,23,50 DE 33 DE 29 24 E4 3D 4B 73 29 36 E4 1F DE F1 51 58 DF 61 DF 61 37,大丈夫、<CTRL:E4:3D>ちょつと休めば・・。
21/S2021.DAT,0x489EA,7,1E 48 DD 35 22 1D 37,しゃベるな。
21/S2021.DAT,0x48A26,8,DE F1 27 59 1D 44 48 37,休ませなきゃ。
21/S2022.DAT,0x47918,27,DD 2B C3 1C 94 2A 27 3A 20 2E 1C DD 17 1C 90 70 23 3F 22 36 28 1D DF 61 DF 61 37,最後の石がまさかこの城の地下にあるとはな・・。
21/S2022.DAT,0x47968,28,5D 38 C6 33 1D 1B 2D 30 1E 73 26 37 E6 01 85 28 50 8B 2A DE F8 1E 1B 36 9F 26 1D 37,"王も知らないんでしょう。
私は大臣が怪しいと思うな。"
21/S2022.DAT,0x479B8,44,DD D3 2A DD 27 DD 3E 30 44 22 20 43 20 33 1D 1B 37 E6 01 27 36 38 23 74 29 21 38 DE 36 DD 1B 3A 32 22 E6 01 35 49 35 55 26 1E 1D 37,"誰が信用できるかわからない。
まともに行つても邪魔される
だけだろうしな。"
21/S2022.DAT,0x47A1E,28,DD 19 74 DE 95 DD 62 09 44 73 26 2E 26 36 29 75 0A E6 01 1E 20 4C C0 35 55 26 2A 02,"強行突破(きょうこうとつっ)
しかねえだろうが!"
21/S2022.DAT,0x47A6E,21,30 38 54 2E 20 33 94 1C 3F 22 E6 01 90 70 23 74 3E 2D 4A 48 3C,"でもどこから石のある
地下に行くんじゃ？"
21/S2022.DAT,0x47AB8,36,90 70 8A DD 75 4A 22 DD 52 1D 33 E6 01 DE 32 DE 3F 20 DE 21 DE 1C 1E 20 E6 01 DD 8B 46 33 32 1D 1B 1D A1 37,"地下へ通じる道なら
倉庫か牢屋しか
考えられないなっ。"
